no,facility,type,jigyosyo_cd,service_cd,vacancy,capacity,waiting_count,vacancy_date,public_value,checked_at_jst,feature_http_status,detail_http_status,status,error,feature_url,detail_url
738,サンシルバー町田,介護老人保健施設,1357080245-00,520,6,100,0,2024-11-07,6/100人,2026-09-20T19:28:59+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080245-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080245-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
739,マイライフ尾根道,介護老人保健施設,1357080609-00,520,0,0,0,2019-08-16,0/0人,2026-09-20T19:29:02+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080609-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080609-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
740,ハピネスせりがや,介護老人保健施設,1357080930-00,520,0,0,2,2025-09-01,0/0人,2026-09-20T19:29:04+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080930-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080930-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
741,ふれあいの町田,介護老人保健施設,1357081557-00,520,0,0,5,,0/0人,2026-09-20T19:29:06+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081557-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081557-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
742,介護老人保健施設オ ネスティ南町田,介護老人保健施設,1353280017-00,520,10,150,0,2025-08-10,10/150人,2026-09-20T19:29:08+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1353280017-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1353280017-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
743,介護老人保健施設小金井あんず苑,介護老人保健施設,1357080419-00,520,0,0,0,2016-08-11,0/0人,2026-09-20T19:29:11+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080419-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080419-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
744,介護老人保健施設秋 桜,介護老人保健施設,1357081508-00,520,15,100,0,2017-07-24,15/100人,2026-09-20T19:29:13+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081508-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081508-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
745,老人保健施設 けやきの郷,介護老人保健施設,1357080344-00,520,0,0,7,2026-09-17,0/0人,2026-09-20T19:29:15+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080344-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080344-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
746,介護老人保健施設プ ラチナヴィラ小平,介護老人保健施設,1354380014-00,520,3,150,0,2025-08-14,3/150人,2026-09-20T19:29:18+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1354380014-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1354380014-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
747,介護老人保健施設 カトレア,介護老人保健施設,1357080740-00,520,0,140,5,2023-08-10,0/140人,2026-09-20T19:29:20+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080740-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080740-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
748,高幡みさわの杜,介護老人保健施設,1357080807-00,520,0,0,10,2025-07-03,0/0人,2026-09-20T19:29:22+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080807-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080807-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
749,介護老人保健施設 サルビア,介護老人保健施設,1357080914-00,520,5,165,9,2025-07-26,5/165人,2026-09-20T19:29:24+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080914-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080914-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
750,介護老人保健施設ロベリア,介護老人保健施設,1357081193-00,520,0,0,2,2021-11-15,0/0人,2026-09-20T19:29:27+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081193-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081193-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
751,介護老人保健施設ク ローバー,介護老人保健施設,1357081482-00,520,0,68,9,2025-07-21,0/68人,2026-09-20T19:29:31+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081482-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081482-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
752,東京ばんなん白光園,介護老人保健施設,1357080039-00,520,3,86,3,2025-08-04,3/86人,2026-09-20T19:29:36+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080039-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080039-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
753,グリーン・ボイス,介護老人保健施設,1357080278-00,520,8,118,4,2025-08-19,8/118人,2026-09-20T19:29:38+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080278-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080278-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
754,保生の森,介護老人保健施設,1357080732-00,520,0,0,3,2022-07-11,0/0人,2026-09-20T19:29:40+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080732-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080732-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
755,多摩すずらん,介護老人保健施設,1357080815-00,520,0,0,5,2025-09-02,0/0人,2026-09-20T19:29:43+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080815-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080815-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
756,介護老人保健施設 久米川,介護老人保健施設,1352780017-00,520,,60,2,,,2026-09-20T19:29:45+09:00,200,200,ok_partial_public_value,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1352780017-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1352780017-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
757,国分寺市介護老人保健施設 すこやか,介護老人保健施設,1357080823-00,520,5,50,0,2025-08-04,5/50人,2026-09-20T19:29:47+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080823-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080823-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
758,介護老人保健施設にんじん健康ひろば,介護老人保健施設,1353180019-00,520,0,0,5,2020-09-08,0/0人,2026-09-20T19:29:50+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1353180019-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1353180019-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
759,あるふぁ国立,介護老人保健施設,1357080567-00,520,0,0,3,2025-08-14,0/0人,2026-09-20T19:29:52+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080567-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080567-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
760,国立あおやぎ苑,介護老人保健施設,1357080575-00,520,10,266,10,2025-03-27,10/266人,2026-09-20T19:29:54+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080575-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080575-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
761,国立あおやぎ苑みのわ通り,介護老人保健施設,1353480013-00,520,1,17,5,2025-08-28,1/17人,2026-09-20T19:29:57+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1353480013-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1353480013-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
762,介護老人保健施設ユーアイビラ,介護老人保健施設,1357081052-00,520,0,0,8,2025-08-04,0/0人,2026-09-20T19:29:59+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081052-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081052-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
763,東大和ケアセンター,介護老人保健施設,1357080443-00,520,0,0,0,2023-10-28,0/0人,2026-09-20T19:30:01+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080443-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080443-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
764,介護老人保健施設プ ラチナ・ヴィラ東大和,介護老人保健施設,1354680017-00,520,0,0,0,2025-08-05,0/0人,2026-09-20T19:30:04+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1354680017-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1354680017-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
765,介護老人保健施設ラビアンローゼ,介護老人保健施設,1357080369-00,520,0,0,0,2025-07-27,0/0人,2026-09-20T19:30:06+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080369-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080369-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
766,たけおか,介護老人保健施設,1357080450-00,520,10,100,5,2025-08-28,10/100人,2026-09-20T19:30:08+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080450-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080450-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
767,介護老人保健施設きよせ認知症ケアセン ター,介護老人保健施設,1357080898-00,520,,,,,,2026-09-20T19:30:10+09:00,200,200,ok_no_public_value,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080898-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080898-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
768,ケア東久留米,介護老人保健施設,1357081516-00,520,0,0,0,2025-08-14,0/0人,2026-09-20T19:30:13+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081516-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081516-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
769,介護老人保健施設アルカディア,介護老人保健施設,1357081300-00,520,5,148,0,2017-08-14,5/148人,2026-09-20T19:30:15+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081300-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081300-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
770,聖の郷,介護老人保健施設,1357080617-00,520,7,100,4,2020-09-02,7/100人,2026-09-20T19:30:18+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080617-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080617-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
771,あい介護老人保健施設,介護老人保健施設,1357081045-00,520,0,0,13,2020-09-10,0/0人,2026-09-20T19:30:20+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081045-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081045-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
772,デンマークイン若葉台,介護老人保健施設,1357080013-00,520,0,0,0,2025-07-30,0/0人,2026-09-20T19:30:22+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080013-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080013-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
773,あかしあの里,介護老人保健施設,1357080971-00,520,0,0,10,2017-08-01,0/0人,2026-09-20T19:30:24+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080971-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080971-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
774,葵の園・羽村,介護老人保健施設,1355380013-00,520,0,0,17,2025-08-19,0/0人,2026-09-20T19:30:26+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1355380013-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1355380013-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
775,さくら,介護老人保健施設,1357080526-00,520,0,0,0,2025-08-08,0/0人,2026-09-20T19:30:29+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080526-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080526-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
776,介護老人保健施設オキドキ,介護老人保健施設,1357081326-00,520,0,51,0,2026-04-30,0/51人,2026-09-20T19:30:31+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081326-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081326-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
777,医療法人杏林会 介護老人保健施設 リハビリパークあきる野,介護老人保健施設,1355280015-00,520,0,150,0,2025-07-31,0/150人,2026-09-20T19:30:33+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1355280015-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1355280015-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
778,ハートフル田無,介護老人保健施設,1357080641-00,520,0,70,3,2019-08-17,0/70人,2026-09-20T19:30:36+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080641-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357080641-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
779,介護老人保健施設 葵の園・ひばりが丘,介護老人保健施設,1355480029-00,520,0,150,10,2024-11-20,0/150人,2026-09-20T19:30:38+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1355480029-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1355480029-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
780,介護老人保健施設 武蔵野徳洲苑,介護老人保健施設,1355480011-00,520,5,150,10,2023-08-07,5/150人,2026-09-20T19:30:40+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1355480011-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1355480011-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
781,けんちの苑みずほ,介護老人保健施設,1357081029-00,520,0,0,0,2025-08-15,0/0人,2026-09-20T19:30:42+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081029-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081029-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
782,介護老人保健施設菜の花,介護老人保健施設,1357081201-00,520,0,0,0,2017-08-06,0/0人,2026-09-20T19:30:45+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081201-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081201-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
783,介護老人保健施設フ ァミリート日の出,介護老人保健施設,1352480022-00,520,5,100,0,2025-07-22,5/100人,2026-09-20T19:30:47+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1352480022-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1352480022-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
784,介護老人保健施設 ウェルピア白寿,介護老人保健施設,1357081391-00,520,0,0,22,2017-08-04,0/0人,2026-09-20T19:30:49+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081391-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1357081391-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
785,介護老人保健施設日 の出さくら,介護老人保健施設,1352480030-00,520,0,0,0,2020-10-01,0/0人,2026-09-20T19:30:52+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1352480030-00&ServiceCd=520&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1352480030-00&ServiceCd=520&action_kouhyou_detail_024_kihon=true
786,康済会介護医療院,介護医療院,13B0900010-00,550,0,0,0,,0/0人,2026-09-20T19:30:54+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=13B0900010-00&ServiceCd=550&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=13B0900010-00&ServiceCd=550&action_kouhyou_detail_024_kihon=true
787,医療法人財団日扇会第一病院介護医療院,介護医療院,13B1000018-00,550,,19,0,,,2026-09-20T19:30:56+09:00,200,200,ok_partial_public_value,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=13B1000018-00&ServiceCd=550&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=13B1000018-00&ServiceCd=550&action_kouhyou_detail_024_kihon=true
